PM10 measurements at station level;;;;;;;;;;;;;;;;;;;;
PM10: Percentile 90.4 concentrations and exceedance flag:;;;;;;;;;;;;;;;;;;;;
statistic_value is the percentile 90.4 of the daily concentrations recorded for a specific year;;;;;;count_type_by_city: count of station of the same type (traffic or background) within the same city. Note: one station_european_code can be counted several times if the same station shows several concentration statistics for the same year (distinct measurements recorded under different measurement_european_group_code);;;;;;;;;;;;;;
"above_DLV? = 1 if round(statistic_value,0) > 50; round(statistic_value,0) means that statistic_value is rounded to an integer value";;;;;;in the case of a traffic station: assigned_population=(UA_city_pop*percentage_taffic_population/100)/count_type_by_city;;;;;;;;;;;;;;
above_DLV? = 0 if round(statistic_value,0) <= 50;;;;;;in the case of a background station: assigned_population=(UA_city_pop*percentage_background_population/100)/count_type_by_city;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
station_european_code;type_of_station;station_type_of_area;component_caption;component_name;measurement_unit;measurement_european_group_code;statistics_year;statistic_shortname;statistic_value;statistics_percentage_valid;above_DLV?;country_iso_code;country_name;city_name;city_code;UA_city_pop;percentage_traffic_population;percentage_background_population;count_type_by_city;assigned_population
IT1207A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;62;95,068;1;IT;Italy;Palermo;IT005C1;664213;4,9;95,1;8;4068,304625
IT1207A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;65;96,712;1;IT;Italy;Palermo;IT005C1;664213;4,9;95,1;8;4068,304625
IT1207A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;52;87,705;1;IT;Italy;Palermo;IT005C1;664213;4,9;95,1;8;4068,304625
IT1208A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;67;98,907;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;1;117195,534
IT1208A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;64;98,904;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;1;117195,534
IT1208A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;61;93,425;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;1;117195,534
IT1208A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;71;93,151;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;1;117195,534
IT1208A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;56;89,617;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;2;58597,767
IT1217A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2000;P90.4;96;82,24;1;IT;Italy;Cremona;IT013C1;70897;4,9;95,1;1;3473,953
IT1217A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2002;P90.4;96;96,712;1;IT;Italy;Cremona;IT013C1;70897;4,9;95,1;1;3473,953
IT1217A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2003;P90.4;96;90,959;1;IT;Italy;Cremona;IT013C1;70897;4,9;95,1;1;3473,953
IT1217A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2004;P90.4;69;89,344;1;IT;Italy;Cremona;IT013C1;70897;4,9;95,1;1;3473,953
IT1217A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;88;99,452;1;IT;Italy;Cremona;IT013C1;70897;4,9;95,1;1;3473,953
IT1243A;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;52;92,603;1;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;3;2075,297
IT1243A;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;47;98,904;0;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;4;1556,47275
IT1243A;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;42;98,087;0;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;4;1556,47275
IT1243A;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;43;90,137;0;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;4;1556,47275
IT1243A;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;30;97,26;0;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;2;3112,9455
IT1243A;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;30;99,454;0;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;3;2075,297
IT1247A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2001;P90.4;38,958;83,836;0;IT;Italy;Biella;IT059C1;47187;4,9;95,1;1;44874,837
IT1247A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2002;P90.4;42,917;88,767;0;IT;Italy;Biella;IT059C1;47187;4,9;95,1;1;44874,837
IT1247A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2003;P90.4;47;83,562;0;IT;Italy;Biella;IT059C1;47187;4,9;95,1;1;44874,837
IT1247A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;501;2004;P90.4;62;96,721;1;IT;Italy;Biella;IT059C1;47187;4,9;95,1;1;44874,837
IT1247A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;68;92,877;1;IT;Italy;Biella;IT059C1;47187;4,9;95,1;2;22437,4185
IT1247A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;501;2005;P90.4;68;92,877;1;IT;Italy;Biella;IT059C1;47187;4,9;95,1;2;22437,4185
IT1247A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;69;94,795;1;IT;Italy;Biella;IT059C1;47187;4,9;95,1;1;44874,837
IT1247A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;74;95,342;1;IT;Italy;Biella;IT059C1;47187;4,9;95,1;1;44874,837
IT1247A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;501;2008;P90.4;47;95,355;0;IT;Italy;Biella;IT059C1;47187;4,9;95,1;1;44874,837
IT1247A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;52;95,342;1;IT;Italy;Biella;IT059C1;47187;4,9;95,1;1;44874,837
IT1247A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;50;90,685;0;IT;Italy;Biella;IT059C1;47187;4,9;95,1;1;44874,837
IT1247A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;57;97,808;1;IT;Italy;Biella;IT059C1;47187;4,9;95,1;1;44874,837
IT1247A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;501;2012;P90.4;45;96,995;0;IT;Italy;Biella;IT059C1;47187;4,9;95,1;1;44874,837
IT1248A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;56;95,082;1;IT;Italy;Biella;IT059C1;47187;4,9;95,1;1;2312,163
IT1248A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;62;97,534;1;IT;Italy;Biella;IT059C1;47187;4,9;95,1;1;2312,163
IT1248A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;55;96,712;1;IT;Italy;Biella;IT059C1;47187;4,9;95,1;1;2312,163
IT1248A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;69;97,808;1;IT;Italy;Biella;IT059C1;47187;4,9;95,1;1;2312,163
IT1248A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;57;94,809;1;IT;Italy;Biella;IT059C1;47187;4,9;95,1;1;2312,163
IT1264A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2000;P90.4;79,293;91,803;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;1;6038,466
IT1264A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2001;P90.4;92,613;96,164;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;2;3019,233
IT1264A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2002;P90.4;124,976;100;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;2;3019,233
IT1264A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2003;P90.4;105;91,781;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;2;3019,233
IT1264A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2004;P90.4;93;84,153;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;2;3019,233
IT1264A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;81;83,288;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;2;3019,233
IT1264A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;94;86,849;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;2;3019,233
IT1264A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;51;95,355;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;2;3019,233
IT1265A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2001;P90.4;60,284;97,808;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;2;3019,233
IT1265A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2002;P90.4;90,047;100;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;2;3019,233
IT1265A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2003;P90.4;84;79,726;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;2;3019,233
IT1265A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2004;P90.4;62;84,426;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;2;3019,233
IT1265A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;63;84,11;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;2;3019,233
IT1265A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;65;85,479;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;2;3019,233
IT1265A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;70;78,356;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;1;6038,466
IT1265A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;71;90,71;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;1;6038,466
IT1265A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;56;81,918;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;1;6038,466
IT1305A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2003;P90.4;37;80;0;IT;Italy;Udine;IT035C1;100524;4,9;95,1;2;2462,838
IT1305A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2004;P90.4;38;96,448;0;IT;Italy;Udine;IT035C1;100524;4,9;95,1;2;2462,838
IT1305A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;42;97,534;0;IT;Italy;Udine;IT035C1;100524;4,9;95,1;2;2462,838
IT1305A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;50;92,603;0;IT;Italy;Udine;IT035C1;100524;4,9;95,1;2;2462,838
IT1305A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;57;93,425;1;IT;Italy;Udine;IT035C1;100524;4,9;95,1;2;2462,838
IT1305A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;55;97,814;1;IT;Italy;Udine;IT035C1;100524;4,9;95,1;2;2462,838
IT1305A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;53;92,603;1;IT;Italy;Udine;IT035C1;100524;4,9;95,1;2;2462,838
IT1305A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;48;96,164;0;IT;Italy;Udine;IT035C1;100524;4,9;95,1;1;4925,676
IT1305A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;60;93,425;1;IT;Italy;Udine;IT035C1;100524;4,9;95,1;1;4925,676
IT1305A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;51;98,087;1;IT;Italy;Udine;IT035C1;100524;4,9;95,1;1;4925,676
IT1334A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2002;P90.4;47,565;94,795;0;IT;Italy;Bolzano;IT034C1;98352;4,9;95,1;1;4819,248
IT1334A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2004;P90.4;58;97,268;1;IT;Italy;Bolzano;IT034C1;98352;4,9;95,1;3;1606,416
IT1334A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;53;99,178;1;IT;Italy;Bolzano;IT034C1;98352;4,9;95,1;2;2409,624
IT1334A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;48;99,178;0;IT;Italy;Bolzano;IT034C1;98352;4,9;95,1;2;2409,624
IT1334A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;36;100;0;IT;Italy;Bolzano;IT034C1;98352;4,9;95,1;2;2409,624
IT1334A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;39;98,087;0;IT;Italy;Bolzano;IT034C1;98352;4,9;95,1;2;2409,624
IT1334A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;36;99,726;0;IT;Italy;Bolzano;IT034C1;98352;4,9;95,1;2;2409,624
IT1334A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;35;99,178;0;IT;Italy;Bolzano;IT034C1;98352;4,9;95,1;2;2409,624
IT1334A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;32;99,726;0;IT;Italy;Bolzano;IT034C1;98352;4,9;95,1;2;2409,624
IT1334A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;30;99,727;0;IT;Italy;Bolzano;IT034C1;98352;4,9;95,1;1;4819,248
IT1336A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;122;86,027;1;IT;Italy;Verona;IT012C1;262807;4,9;95,1;1;12877,543
IT1336A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;108;78,356;1;IT;Italy;Verona;IT012C1;262807;4,9;95,1;1;12877,543
IT1336A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;102;90,411;1;IT;Italy;Verona;IT012C1;262807;4,9;95,1;1;12877,543
IT1336A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;77;87,432;1;IT;Italy;Verona;IT012C1;262807;4,9;95,1;1;12877,543
IT1336A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;69;93,425;1;IT;Italy;Verona;IT012C1;262807;4,9;95,1;1;12877,543
IT1336A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;75;82,466;1;IT;Italy;Verona;IT012C1;262807;4,9;95,1;1;12877,543
IT1336A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;87;95,068;1;IT;Italy;Verona;IT012C1;262807;4,9;95,1;1;12877,543
IT1336A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;82;96,721;1;IT;Italy;Verona;IT012C1;262807;4,9;95,1;1;12877,543
IT1343A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;80;95,616;1;IT;Italy;Verona;IT012C1;262807;4,9;95,1;1;249929,457
IT1343A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;81;76,438;1;IT;Italy;Verona;IT012C1;262807;4,9;95,1;1;249929,457
IT1343A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;87;97,808;1;IT;Italy;Verona;IT012C1;262807;4,9;95,1;1;249929,457
IT1343A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;74;94,536;1;IT;Italy;Verona;IT012C1;262807;4,9;95,1;1;249929,457
IT1343A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;64;98,356;1;IT;Italy;Verona;IT012C1;262807;4,9;95,1;1;249929,457
IT1343A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;59;96,986;1;IT;Italy;Verona;IT012C1;262807;4,9;95,1;1;249929,457
IT1343A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;65;97,534;1;IT;Italy;Verona;IT012C1;262807;4,9;95,1;1;249929,457
IT1343A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;58;98,361;1;IT;Italy;Verona;IT012C1;262807;4,9;95,1;1;249929,457
IT1346A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;70;98,904;1;IT;Italy;Siracusa;IT509C1;123545;4,9;95,1;5;1210,741
IT1346A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;80;100;1;IT;Italy;Siracusa;IT509C1;123545;4,9;95,1;4;1513,42625
IT1346A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;70;93,425;1;IT;Italy;Siracusa;IT509C1;123545;4,9;95,1;5;1210,741
IT1346A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;70;90,137;1;IT;Italy;Siracusa;IT509C1;123545;4,9;95,1;1;6053,705
IT1346A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;61;95,616;1;IT;Italy;Siracusa;IT509C1;123545;4,9;95,1;3;2017,90166666667
IT1346A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;52;92,896;1;IT;Italy;Siracusa;IT509C1;123545;4,9;95,1;3;2017,90166666667
IT1348A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;76;93,151;1;IT;Italy;Siracusa;IT509C1;123545;4,9;95,1;5;1210,741
IT1348A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;84;89,315;1;IT;Italy;Siracusa;IT509C1;123545;4,9;95,1;4;1513,42625
IT1348A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;84;88,219;1;IT;Italy;Siracusa;IT509C1;123545;4,9;95,1;5;1210,741
IT1348A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;67;96,448;1;IT;Italy;Siracusa;IT509C1;123545;4,9;95,1;3;2017,90166666667
IT1350A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;56;90,137;1;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;3;2075,297
IT1350A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;49;98,904;0;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;4;1556,47275
IT1350A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;44;98,907;0;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;4;1556,47275
IT1350A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;43;93,425;0;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;4;1556,47275
IT1350A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;33;84,11;0;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;2;3112,9455
IT1350A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;29;99,18;0;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;3;2075,297
IT1354A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;47;99,452;0;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;4;1556,47275
IT1354A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;47;99,18;0;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;4;1556,47275
IT1354A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;39;92,055;0;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;4;1556,47275
IT1360A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2004;P90.4;76;78,962;1;IT;Italy;Ancona;IT017C1;101372;4,9;95,1;2;2483,614
IT1360A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;69;89,315;1;IT;Italy;Ancona;IT017C1;101372;4,9;95,1;2;2483,614
IT1362A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;55;79,726;1;IT;Italy;Pesaro;IT039C1;92031;4,9;95,1;1;4509,519
IT1364A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;71;93,973;1;IT;Italy;Terni;IT515C1;111659;4,9;95,1;2;2735,6455
IT1364A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;56;97,808;1;IT;Italy;Terni;IT515C1;111659;4,9;95,1;2;2735,6455
IT1364A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;53;98,361;1;IT;Italy;Terni;IT515C1;111659;4,9;95,1;2;2735,6455
IT1364A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;46;96,164;0;IT;Italy;Terni;IT515C1;111659;4,9;95,1;2;2735,6455
IT1364A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;39;96,164;0;IT;Italy;Terni;IT515C1;111659;4,9;95,1;3;1823,76366666667
IT1364A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;47;98,082;0;IT;Italy;Terni;IT515C1;111659;4,9;95,1;3;1823,76366666667
IT1364A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;42;88,251;0;IT;Italy;Terni;IT515C1;111659;4,9;95,1;3;1823,76366666667
IT1380A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;52;93,973;1;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;3;2075,297
IT1380A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;51;96,438;1;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;4;1556,47275
IT1380A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;46;94,262;0;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;4;1556,47275
IT1380A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;42;87,945;0;IT;Italy;Sassari;IT026C1;127059;4,9;95,1;4;1556,47275
IT1409A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2000;P90.4;63,047;94,262;1;IT;Italy;Pisa;IT041C1;86841;4,9;95,1;1;4255,209
IT1409A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2001;P90.4;42,396;91,507;0;IT;Italy;Pisa;IT041C1;86841;4,9;95,1;1;4255,209
IT1409A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2003;P90.4;45;98,356;0;IT;Italy;Pisa;IT041C1;86841;4,9;95,1;1;4255,209
IT1409A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2004;P90.4;51;97,541;1;IT;Italy;Pisa;IT041C1;86841;4,9;95,1;1;4255,209
IT1409A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;49;98,356;0;IT;Italy;Pisa;IT041C1;86841;4,9;95,1;1;4255,209
IT1409A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;52;95,89;1;IT;Italy;Pisa;IT041C1;86841;4,9;95,1;1;4255,209
IT1409A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;56;96,164;1;IT;Italy;Pisa;IT041C1;86841;4,9;95,1;1;4255,209
IT1409A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;52;95,628;1;IT;Italy;Pisa;IT041C1;86841;4,9;95,1;1;4255,209
IT1409A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;49;98,082;0;IT;Italy;Pisa;IT041C1;86841;4,9;95,1;1;4255,209
IT1409A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;48;97,808;0;IT;Italy;Pisa;IT041C1;86841;4,9;95,1;1;4255,209
IT1409A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;55;98,082;1;IT;Italy;Pisa;IT041C1;86841;4,9;95,1;1;4255,209
IT1409A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;52;98,087;1;IT;Italy;Pisa;IT041C1;86841;4,9;95,1;1;4255,209
IT1423A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2000;P90.4;87,454;93,443;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;1;117195,534
IT1423A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2001;P90.4;78,682;98,356;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;1;117195,534
IT1423A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2002;P90.4;100,897;98,904;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;1;117195,534
IT1423A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;66;76,164;1;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;1;117195,534
